log_hr,hr,se_log_hr,z,p_value,variable,model,cohort,n,n_events,hr_lower,hr_upper
-0.2228454989298496,0.8002384774451082,0.055256978895026794,-4.0328932812848,5.509430357499256e-5,ic_env_cont,M4_Interaction,CHARLS,8665,3128,0.7180980369339793,0.8917746433590942
0.036196662140548765,1.0368597374968707,0.002717001161541026,13.322284382101175,1.717700618054835e-40,age,M4_Interaction,CHARLS,8665,3128,1.0313528013581825,1.0423960780698085
0.26955849079268973,1.3093862170241457,0.03653476343480328,7.378137024856342,1.6051972111763135e-13,female,M4_Interaction,CHARLS,8665,3128,1.2189018792780921,1.4065875969837949
0.23360166919394995,1.2631412439149392,0.011098241475244046,21.04853005001075,2.358825602074491e-98,chronic_n,M4_Interaction,CHARLS,8665,3128,1.2359613840908223,1.290918812364558
0.33306599458117814,1.3952393736696467,0.0682643841170306,4.879059540186854,1.0659288494896754e-6,High IC / Low Env,M5_6group,CHARLS,8665,3128,1.2205087764773086,1.594984769758647
0.3629566345786488,1.4375735169081845,0.05983102973438467,6.06636115390237,1.3084073527079993e-9,Medium IC / High Env,M5_6group,CHARLS,8665,3128,1.2785003842534253,1.6164387918604801
0.6299700605607128,1.8775543654979088,0.05981471307565803,10.532025118366455,6.149700375627978e-26,Medium IC / Low Env,M5_6group,CHARLS,8665,3128,1.669849032985354,2.1110952701501935
0.6792976672989767,1.97249190006587,0.06472234612390813,10.495566183563412,9.053331388143829e-26,Low IC / High Env,M5_6group,CHARLS,8665,3128,1.7374905661639062,2.23927794003253
0.6929464551762172,1.999598589520528,0.061517699855892394,11.264180175778211,1.971785048294875e-29,Low IC / Low Env,M5_6group,CHARLS,8665,3128,1.77246594002844,2.2558371525877265
0.038508851147720576,1.0392599269604086,0.002694538501444609,14.291445873597658,2.474186457048006e-46,age,M5_6group,CHARLS,8665,3128,1.033785756303605,1.0447630848074467
0.2902287496533561,1.336733230317982,0.03643768245778329,7.965071598327232,1.6512813925671088e-15,female,M5_6group,CHARLS,8665,3128,1.244595891436713,1.4356914893666173
0.23168127205360114,1.2607178387771945,0.011115575221730746,20.84294041757448,1.7664835396770701e-96,chronic_n,M5_6group,CHARLS,8665,3128,1.233548215536054,1.2884858889122077
-0.5942754714212347,0.5519623335138324,0.03835380237861022,-15.494564673271093,3.775090748560274e-54,ic_cfa,M1_IC,ELSA,9454,2772,0.5119906457734228,0.5950546560431906
0.054337335306791516,1.0558407144384079,0.002656089312606577,20.457646152518528,5.1358596845523856e-93,age,M1_IC,ELSA,9454,2772,1.0503583590279215,1.0613516850549223
0.017692862624293794,1.017850308503639,0.038321754370115375,0.4616923967888928,0.6443019242559279,female,M1_IC,ELSA,9454,2772,0.9441995231119107,1.097246106528863
0.30605366132069267,1.3580551796271545,0.01777299291413935,17.220153229072125,1.8749114696771293e-66,chronic_n,M1_IC,ELSA,9454,2772,1.311561740163807,1.4061967610322317
-0.16474363196652292,0.8481111047955356,0.02425056171281737,-6.79339447545454,1.0952535927939289e-11,env_formative,M2_Env,ELSA,9454,2772,0.8087424788568075,0.889396148813965
0.05991394354165518,1.061745172584539,0.0026893881707159136,22.27790848269632,6.051857921399143e-110,age,M2_Env,ELSA,9454,2772,1.0561632252733049,1.0673566211461858
